SMILES,TARGET_Oxidation Potential (vs Li/Li+)
C1=C[C@H]2CCC[C@H]3[C@@H]1[C@H]32,0.424820438
CCC(C)(CC)C1CC1,1.330603016
CC(C)(C)CC1(C)CC1,1.004026558
CCCC[C@@H]1C=CCC1,1.039638661
C[C@]12C[C@H]1[C@]1(C)C[C@H]2C1,0.407260857
C[C@@H]1C=CCCC1,1.078211539
C1=C[C@@H]2C[C@@H]3C[C@H](C1)[C@@H]32,0.836222897
C#C[C@@H]1CC=CCCC1,1.104851345
C[C@H]1C[C@]2(C)[C@H]1[C@@H]2C,0.344639507
C#C[C@H]1C[C@H]2C=C[C@@H]1C2,1.113151514
C#C[C@H]1[C@@H]2C[C@]3(C)[C@H]1[C@H]23,0.61787194
C#C[C@@H]1C[C@]2(C)C[C@]12C,0.351851304
C#C[C@]1(C2CC2)C[C@@H]1C,0.638090531
C[C@@]12CCC[C@H]3C[C@@H]1[C@H]32,0.573967208
C[C@@]12C=CC3(CC3)[C@@H]1C2,0.246205722
C[C@H]1CC=C[C@H]1C1CC1,1.007685578
C#CC[C@@H](C#C)CC,2.068778689
C#C[C@@H]1CCCC=C1C,0.848769631
C#C[C@@H]1C[C@@H]2[C@H](C)[C@]12C,0.628279717
C1=C[C@H]2C[C@H]2[C@H]1C1CC1,0.606877724
C[C@@H]1[C@H](C)[C@@H]2C[C@H](C)[C@H]12,0.769426638
CC[C@]12C[C@H](C1)[C@H]1C[C@H]12,0.743704941
CC1=C[C@@]2(C)CC[C@@H]1C2,0.540627059
CC(C)[C@H]1C[C@H]2C[C@@H]1C2,1.792436809
C[C@H]1[C@H]2CCCC[C@]21C,0.545199681
CC(C)[C@@H](C)CC1CC1,1.367850528
C#C[C@H]1C[C@H](CCC)C1,1.619484786
C#C[C@H](C)[C@@]12CC[C@@H]1C2,0.611521384
C1=C[C@@H]2[C@@H]3C[C@H](C1)[C@H]23,0.537428193
CC#C[C@@H](C)C(C)(C)C,1.339914054
CCCC[C@@]1(C)C[C@H]1C,0.659713355
C#CC[C@H]1C[C@H]2C[C@@H]1C2,1.936827576
C1=CCC2(CC=C1)CC2,0.401027497
CCC#CC[C@H]1C[C@H]1C,1.107180037
C1C[C@@H]2C[C@@H]3[C@H](C1)C[C@H]23,0.614885474
CC1=C[C@@]2(C)C[C@H]2CC1,0.123083701
CC1(C)[C@H]2[C@H]3C[C@]1(C)[C@H]32,0.559598742
C[C@@]12CC=C3C[C@@H]1[C@H]32,0.066568513
C#CC1=CC[C@H]2C[C@H]2C1,0.790457234
CCC1CCC1,1.718623896
CC[C@]12C[C@@H]3[C@H]1C=C[C@@H]32,0.467828749
CCC1CCC=CCC1,1.022574037
C#C[C@@H]1C[C@@H]1CCC,1.059260733
C[C@]12CC[C@H]1C[C@H]1C[C@H]12,0.947463486
CC1=C[C@@H]2C[C@H]1[C@H]2C,0.2973149
C1=CC[C@H]2CCC=C2C1,0.666753105
C#C[C@H](C)CCC,1.980477987
C[C@]12C=C[C@H](CCC1)C2,0.916892243
C[C@@H]1C2=CC[C@@H]3C[C@H]1[C@H]23,0.271936215
CCC[C@]1(C)[C@@H]2CC[C@@H]21,0.655013025
CCC#CC[C@@H](C)CC,1.381387391
C1[C@@H]2C[C@H]3[C@H]4[C@@H]2C[C@@H]1[C@@H]34,0.8641426
C[C@H]1C[C@H]1C#CC1CC1,0.385585289
CCC1CC2(CC2)C1,1.101838476
CC#CCCCC,1.511615268
CCC[C@H]1C[C@H]2C[C@@]12C,0.399594969
C[C@H]1C=C[C@H]2C[C@@H]1C2,0.925227589
C[C@]12CC[C@H]1[C@H]1CC[C@H]12,0.353674908
CC#CCCCC#CC,1.31887436
C[C@H]1CCC2=CCC[C@H]21,0.577045204
CC[C@H]1[C@H]2C[C@H]2C12CC2,0.566374038
C[C@H]1C[C@@]2(C)C[C@H]3[C@@H]1[C@H]32,0.696290713
C#CC[C@@H]1[C@H](C)[C@@H]1CC,1.009362607
C[C@@H]1C[C@@H]2C[C@@H]2C[C@@H]1C,0.963989898
C1CC1[C@@H]1[C@@H]2C[C@H]3[C@@H]2[C@H]31,0.687835213
CC1=CC[C@H](C2CC2)C1,0.670968811
C#C[C@H](C)[C@@H]1[C@H](C)[C@@H]1C,1.000826577
C#CC1CC2(CCC2)C1,1.418103449
CC1=CC[C@@H]2[C@H](C)[C@]12C,0.138199026
C[C@H]1[C@H]2[C@H]3C[C@]1(C)[C@H]32,0.623390569
C[C@H]1[C@H]2[C@@H]1C1(CC1)[C@H]2C,0.478665492
CC[C@@H]1CC=CCC1,1.06892044
C1=CC2(CC2)[C@@H]2CC[C@H]12,0.348643045
C[C@@H]1C=CC2(CC2)C1,0.40758389
C[C@]12C=C[C@@H]3C[C@H](C1)[C@@H]32,0.657503974
CC1=C[C@@H]2[C@H](C1)C[C@@H]2C,0.570671332
C1C[C@@H]2[C@H]1CC21CC1,1.080230608
CC(C)C(C)(C)C1CC1,1.336200334
CC[C@@]1(C)C[C@H]2C[C@H]2C1,0.946140111
C#C[C@@H]1C[C@@H]1CC#CC,1.0831424
CC[C@H]1C=C[C@H]2C[C@@H]12,0.617628075
C[C@H]1[C@H]2C[C@H]2CC12CC2,1.022590344
C[C@H]1[C@@H]2[C@H]3[C@@H]2C2(CC2)[C@@H]13,0.374913441
CCCC(CC)CCC,1.969231216
C1=C[C@H]2C=CC[C@@H]2CC1,0.822728577
C#CCC#CCCC,1.603762128
C#CCC1CC(C)(C)C1,1.515233661
CC[C@@H](C)[C@@H]1[C@@H]2CC[C@@H]21,0.711002871
C[C@H]1C[C@]12C=CCCC2,0.24882203
C[C@]12C[C@H](C1)[C@H]1CC[C@H]12,1.223635343
C1C[C@]23CC[C@H]2C[C@H]1C3,0.852362902
C1[C@H]2[C@@H]3[C@H]2C2(CC2)[C@H]13,0.463213717
C#CCC1=C[C@H]2C[C@@H]1C2,0.516947322
C1=CC2(CC2)[C@@H]2C[C@@H]2C1,0.303503713
C1=CCC2(C1)CCC2,1.094349435
C[C@]12C[C@H]1[C@H]1CCC=C12,0.371722515
CC[C@H]1C[C@H]2CC[C@@H]1C2,1.627947299
CC[C@]12CC[C@H]1CC2,0.670038976
CC#C[C@@H]1C[C@@H]1CC,0.674840236
C[C@]12[C@@H]3C[C@H]1[C@@]2(C)C3,0.054503821
C#C[C@@]12CC[C@H](C)[C@@H]1C2,0.76901651
C1=C[C@@H]2[C@H](C1)C[C@@H]1C[C@@H]12,1.012320829
C#C[C@H]1CC[C@H]2C[C@H]21,1.330513437
C[C@@]12[C@H]3CC[C@@H]1[C@@H]2C3,0.446267226
CC[C@H]1CC2(CC2)[C@H]1C,1.024024857
C[C@]12[C@@H]3CC=C[C@H]1C[C@@H]32,0.799572861
CC[C@H]1C[C@@H]2[C@H]3C[C@@H]2[C@@H]13,1.033756793
CC(C)(C)CC1CCC1,1.577086433
C1CC2=C(C1)[C@H]1C[C@H]1C2,0.046083209
CCC[C@H]1CC[C@H]1C,1.294479703
CC[C@H]1C[C@@H](C)[C@H]1CC,1.15643047
C[C@H]1[C@H]2C[C@@H]3C[C@]3(C)[C@@H]12,0.683531018
C[C@]12[C@@H]3CC[C@H]1[C@@]2(C)C3,0.098735317
C#C[C@H]1CC=C(C)C1,0.917745185
C#CC[C@H]1CC12CCC2,1.01577121
CCC[C@@]12C[C@H](C)[C@@H]1C2,0.405495197
CC1=C[C@H](C)[C@@H]2C[C@@H]2C1,0.682382829
C[C@H]1[C@H]2C[C@@H]3C=C[C@H]2[C@H]13,0.801966687
C[C@@]12C=CCC[C@@H]1CC2,0.865843633
C[C@@]12C3=CC[C@@H]1[C@@H]2C3,0.050137634
CCC[C@]1(C)C=CCC1,1.003459031
CC(C)[C@@H](C)C1CC1,1.401340667
C[C@H]1CC=C[C@H]2CC[C@@H]12,0.915679215
C#C[C@@H]1[C@@H]2CCC[C@]12C,0.664603879
C#CC1=C[C@H]2CC[C@@H]1C2,0.692468473
CC1(C)CC[C@@H]2C[C@@]21C,0.699474696
CC[C@H]1C[C@H]2C[C@@H](C)[C@@H]12,0.802934467
CC[C@H]1C[C@H]2CCC[C@H]21,1.2299615
C#C[C@@H]1[C@@H]2CC[C@]12CC,0.749351464
CCC[C@]12CC[C@H]1[C@H]2C,0.357400672
C#C[C@@]12C[C@H]3C[C@@H]1[C@H]32,0.643250624
CC1(C)[C@H]2CC[C@]21C,0.323219886
C[C@@H]1C=C2CCC[C@@H]2C1,0.590672291
CC[C@H]1C[C@H]2C[C@H]2[C@H]1C,0.904832754
C#CC1=C[C@@H]2C[C@H]1[C@H]2C,0.444348894
CC[C@@H]1C(C)=CC[C@@H]1C,0.583904334
C#CCC1=CCCC1,0.866665224
CC[C@H]1CCCC12CC2,0.966733567
C1=C\[C@H]2C[C@@H](CCC/1)C2,0.806162979
CC1=CCC[C@H](C)CC1,0.624731667
CC1=CCC(C)(C)CC1,0.664004651
C#C[C@@H](CC)CC(C)C,1.914179008
CC1=CC[C@H]2CC[C@@]12C,0.597725519
CCC[C@H]1CC1(C)C,0.706054162
CCC1=CCC[C@H]2C[C@@H]12,0.199398312
C[C@@H]1C=C[C@]2(C)C[C@@H]2C1,0.395329486
C1=C(C2CC2)C[C@@H]2C[C@H]12,0.039281445
C[C@]12C[C@H]1C[C@H]1C[C@H]12,0.417338575
CC1(C)CC12CCCC2,0.353559762
C1C[C@H]2C[C@@H]3C[C@]3(C1)C2,0.291266816
CC1(C)C=C[C@H]2C[C@H]21,0.635476594
C[C@H]1C[C@H]2C=CC[C@H]21,0.880282307
C#CCC#CCC#CC,1.628981356
C[C@H]1C[C@H]2CCCC=C21,0.626799167
C[C@H]1[C@H]2C[C@H]3[C@]1(C)[C@]32C,0.027390169
CC[C@@H]1C[C@@H]2C[C@@H]2C1,0.967527112
C1CC2(C1)C[C@H]1C[C@H]1C2,1.018099699
CC1=CCCCC12CC2,0.240693496
C[C@H]1[C@H]2C[C@H]2[C@H]1C1CC1,0.785928079
C[C@H]1CC=C[C@H]2C[C@@H]1C2,0.766183656
CC#C[C@H]1C=C[C@H]2C[C@@H]12,0.694401693
CC[C@@H]1C=CC2(CC2)C1,0.361067546
C#C[C@H](C)CC(C)C,1.909029903
C[C@@H]1C=CC2(CC1)CC2,0.411770978
C[C@]12C[C@H]1[C@H]1C[C@]2(C)C1,0.41876223
C[C@H]1[C@@H]2C=C[C@@]1(C)CC2,0.90974588
CCC[C@H]1C[C@]1(C)CC,0.660283496
CC1=CC[C@H]2C[C@@H]12,0.432693724
C#C[C@@]12C[C@H](C)[C@@H]1[C@@H]2C,0.459458026
C#C[C@]12CC[C@@]1(CC)C2,0.22022144
CC#C[C@H](CC)C1CC1,1.225444657
CC1=C[C@@H]2CC[C@H]1[C@H]2C,0.551084332
C[C@]12[C@@H]3C=C[C@H]1CC[C@@H]32,0.301828811
CC#CC(C)(CC)CC,1.346312073
CC1(C)C=CCC12CC2,0.998818952
CC[C@H]1C=C[C@H]2C[C@@H]1C2,0.864296903
CCC(CC)CC1CC1,1.422257284
C#C[C@@H]1C[C@]1(C)C#CC,0.598562987
CC1=CCC[C@H]2C[C@H]2C1,0.581036845
C[C@H]1C[C@H]2C=CC[C@]21C,0.820486123
CC[C@H]1CCCC[C@H]1C,1.638756012
C#C[C@H](C)CCCCC,1.907146579
C[C@H]1[C@@H]2[C@H]3[C@@H]2C(C)(C)[C@@H]13,0.673062568
C[C@H]1[C@H]2C=C[C@@]13CC[C@@H]23,0.120747751
C#C[C@@]12C[C@H]3[C@@H]4[C@@H]([C@@H]41)[C@H]32,0.624944946
C#CC#CC[C@@H]1C[C@@H]1C,1.352392386
C#C[C@@]12CC[C@@H]1[C@@H]2C,0.531716722
C#C[C@@]1(C)CC=C[C@@H]1C,1.18181927
C1CC2(CC2)C[C@@H]2C[C@H]12,1.040254742
CC#CCCCC1CC1,1.469342608
C[C@]12CC[C@@H]3C[C@H]1[C@@H]3C2,0.823107776
CC1=C2CC[C@H]2[C@@H](C)C1,0.166162106
C1=C2CCC[C@H]2[C@H]2C[C@@H]12,0.288321542
CC1=C[C@@H](C)[C@@H](C)C1,0.695276926
C[C@H]1CC[C@H]2C[C@]21C,0.720693626
C[C@]12C[C@H]1CC21CCC1,0.374052316
CC1([C@@H]2C=CCC2)CC1,1.040740573
CC[C@H]1CC[C@H]1C,1.342275175
C#C[C@]12C[C@@H]3[C@@H](C)[C@H]1[C@@H]32,0.586920319
C#C[C@@H]1[C@H](C)[C@@H]1CC,0.934583579
CCC[C@H]1C[C@H]2C[C@@H]12,0.814017527
CC(C)C[C@H]1C[C@H]1C,1.000413566
CC[C@H]1CC[C@H]2C[C@@H]1C2,1.459825097
C#C[C@]12[C@@H]3C[C@H]1[C@@]2(C)C3,0.13817507
C[C@H]1[C@H]2[C@H]3CC[C@]1(C)[C@H]32,0.701064922
C#C[C@H](C)[C@H]1[C@H]2C[C@@H]1C2,1.736177152
C#CC[C@@]12CCC[C@@H]1C2,0.967458586
CC[C@]12C=CC[C@@]1(C)C2,0.2480653
CC1=CC2(CC2)C[C@@H]1C,0.107080985
CC(C)C#CC1(C)CC1,0.664931067
CC[C@H]1C=C[C@@]2(C)C[C@@H]12,0.444767538
C#C[C@@]1(C)C=C(C)CC1,0.932231577
C#CC1(CCC)CC1,1.065578631
C[C@H]1CC=C2CC=C[C@H]21,0.654890412
CC1=C[C@]2(C)C[C@@H]2[C@@H]1C,0.186715379
CC1=C[C@H](C)[C@]2(C)C[C@H]12,0.266567779
CC#CCC#CCC,1.457044446
C[C@H]1C=C2[C@H](C1)C[C@@H]2C,0.447109787
CCCC1CC(C)(C)C1,1.340156508
CC[C@@H](C)[C@H]1CC[C@H]1C,1.25626648
C[C@H]1[C@@H](C2CC2)C1(C)C,0.306352367
CC1=CC[C@H]2[C@@H]1C2(C)C,0.093972402
C[C@H]1C=CC2=CCC[C@H]21,0.148426041
CC1=CCCC=C[C@@H]1C,0.583250142
C#C[C@@]1(C)C=CC[C@@H]1C,1.295955799
C[C@@]12C=C[C@@H](C=CC1)C2,0.551323596
CC[C@H]1CC=CC12CC2,0.365710198
CC1(C)C=C2CC[C@@H]2C1,0.517206976
CC(C)C1=CCCC1,0.649514119
CCC1=C(C)CCCC1,0.304969833
C[C@H]1C[C@H]2CCC[C@@H]1C2,1.902208098
CCCC1=CC[C@H]2C[C@@H]12,0.364491333
C#C[C@H]1C=C(C)CCC1,0.904072223
C[C@H]1C[C@H]2[C@H]3CC[C@H]3[C@H]21,0.468905561
CC[C@@]1(C)C[C@H]1C,0.721269881
CC1=C[C@@H]2[C@@H]3[C@H](C)[C@H]1[C@H]23,0.108528142
CC(C)[C@@H](C)C1CCC1,1.565172076
C#C[C@@H]1C[C@@H]2C[C@@]21CC,0.702839204
C[C@@]12CCC=C3C[C@@H]1[C@H]32,0.32844724
CC(C)C[C@@]1(C)C[C@H]1C,0.64821608
CC1(C)CCCC12CC2,0.98456941
C1=C[C@@H]2C=C[C@H](C1)C2,0.58601685
CC[C@]12C=C[C@@H]3[C@H](C1)[C@@H]32,0.401259513
CCCCCC1(C)CC1,1.076760459
CC(C)C1=CC[C@H]2C[C@@H]12,0.369682104
CC1=CCC2=CCC[C@@H]12,0.612243478
CC[C@H]1[C@H]2[C@@H]3C[C@H]2[C@H]13,1.406406009
C#C[C@H]1C[C@H]2C[C@H]21,1.199485949
CC[C@]12CC[C@@H]3[C@H](C1)[C@@H]32,0.735164222
C[C@]12C[C@H]1CC21CC1,0.331971494
C[C@H]1[C@@H]2C[C@]2(C)C12CC2,0.286370441
C[C@H]1CC[C@H]2C[C@H]21,1.095498979
C[C@H]1C[C@H]2[C@@H]1C2(C)C,0.659005365
CC#C[C@H]1CCC12CC2,1.17810741
C#CC[C@@H]1[C@H](C)C[C@@H]1C,1.441234364
C[C@@H]1[C@H]2C=CC[C@@H]1[C@@H]2C,0.758146629
C#CC1=CC[C@H]2CC[C@@H]12,0.791116685
C[C@]12[C@@H]3[C@H]4[C@H](CC[C@H]41)[C@@H]32,0.257598595
CC1(C)CC=CCCC1,0.982052256
CC(C)(C)C1(C)CC1,1.087295752
C#C[C@@]1(C)C=CCC1,1.359239444
CCC1(CC)C[C@H]1C,0.69384615
C#C[C@H]1C[C@H]2CCC[C@H]21,1.33974211
C[C@@H]1[C@H]2C3=CCC[C@H]3[C@@H]12,0.326359481
CC1=C2CC[C@]2(C)CC1,0.131039801
CC1=CCCCCC1,0.64073266
C[C@H]1[C@H]2C[C@@]2(C)C1(C)C,0.411364578
C#CCC1(C#C)CC1,1.319256136
CC1=CC[C@H]2CCC[C@@H]12,0.645102607
CC1CCCCCC1,2.018215529
C[C@@]12C[C@H]3[C@H]4C[C@@H]1[C@@H]2[C@H]43,0.432638261
CCc1ccc(C)cc1,0.700814153
C[C@H]1C[C@H]1C1CCCC1,0.911551544
CC[C@H]1[C@H]2CC[C@@H]1CC2,2.882319732
C[C@H]1C[C@H]2C[C@@]2(C)C1,0.626503393
CC[C@@H](C)[C@@H]1[C@H](C)[C@@H]1C,0.867919663
CC1=C[C@@H]2C[C@H]1C21CC1,0.258418564
CCC[C@@H]1CC=CCC1,1.05316199
C[C@]12C[C@H]1[C@H]1CC[C@H]12,0.12570142
C#C[C@@H]1[C@H](CC)C1(C)C,0.65574625
CC#C[C@@]12CC=C[C@@H]1C2,0.370484632
C#C[C@@H]1C[C@@]2(C)CC[C@@H]12,0.885357327
C[C@]12C[C@H]1C[C@H]1CC[C@H]12,0.626232135
C[C@]12CCC=C1CC2,0.456308556
CC[C@]12C=CC[C@H]1[C@H]2C,0.249122298
C#CCC#CCCCC,1.562731915
CC[C@H]1CC[C@H]2CC[C@H]21,1.279819069
C[C@H]1C=C2CC[C@@H]3[C@H]2[C@@H]31,0.475148616
CC(C)CC1(C)CCC1,1.31453778
C[C@]12C3=CC[C@H]1C[C@H]2C3,0.274108219
C1=C[C@H]2C[C@H]3CC[C@@H]1[C@H]32,0.912995676
C[C@@H]1[C@@H]2C=CC[C@H]12,0.490566028
CC1(C)C=CCC1(C)C,0.983634154
CC1=C[C@@H](C)CC=CC1,0.522156571
C[C@]12C[C@H]3[C@@H]4C[C@H]([C@H]31)[C@@H]42,0.585282923
CC#C[C@H](CC)C(C)C,1.371252786
CC[C@H]1[C@H]2C[C@H]3C[C@H]3[C@H]21,0.42018604
C[C@]12CCC[C@H]1[C@H]1C[C@H]12,0.531845559
C[C@H]1[C@H]2C[C@@H](C3CC3)[C@@H]12,0.706335791
CC#C[C@@H]1[C@@H]2C=CC[C@H]12,0.268811156
C#C[C@@H]1[C@H](C)[C@@H]1C1CC1,0.628671192
C[C@H]1C[C@H]1CC1CCC1,0.96685302
C#CC[C@H](C)[C@H]1C[C@H]1C,1.15672686
CC1(C)C=C[C@H]2CC[C@H]21,0.913765633
C[C@H]1C=CC(C)(C)[C@H]1C,0.946065598
C#CC[C@H](C)CC1CC1,1.563088415
C#CC1=C(CC)CCC1,0.456878468
CC1[C@H]2C[C@@H]3C[C@H]2C[C@H]13,1.546933351
C[C@H]1C[C@H]2C[C@H]3C[C@@H]1[C@@H]23,0.943653173
CC[C@@]12[C@H](C)C[C@@H]1[C@@H]2C,0.320977095
CC1=C[C@H]2[C@@H](C)[C@H]2C1,0.198797808
CC1=CCCCC=C1,0.232319379
C[C@H]1CC2=CCC[C@]21C,0.327592635
C[C@H]1C[C@]12C[C@H](C)C2,0.738356425
CCCC[C@@H](C)CCC,1.988103707
CCC1(C)CCC1,1.427205008
C[C@H]1C[C@H]2C[C@H]2C12CC2,0.660610104
C1=C[C@]2(C3CC3)C[C@H]1C2,0.665738953
C[C@@H]1C[C@@H]2[C@H](C)[C@]2(C)C1,0.531041006
C[C@@]12CC[C@@H]1C2,0.538289486
C#C[C@H](C)CC#CC,1.607121314
CC[C@@]1(C)C[C@H]2C[C@H]21,0.771001617
CC#C[C@@H]1[C@H](C)[C@@H]1CC,0.540379933
CC1=C[C@@H](C)CC1(C)C,0.65117766
CCC1=C[C@H]2C[C@@H]1C2,0.318831152
CC1=C[C@@]2(C)C[C@@H]1[C@@H]2C,0.204932366
C#CCC1(CC)CCC1,1.839022959
CC#C[C@]12C[C@H]1C[C@H]2C,0.249556696
CC#C[C@@H]1CC=CCC1,1.041447713
C[C@H]1[C@H]2CC=C[C@]21C,0.283581817
C[C@H]1CCCC[C@H]2C[C@H]21,0.850051123
C#C[C@H](C)C#CC1CC1,0.91944598
C#CC[C@H](C)C(C)(C)C,1.86736165
CCC1(CC)CC(C)C1,1.31720972
C#C[C@@]1(CC)C[C@@H]1CC,0.749017057
CCC#C[C@H]1CC[C@H]1C,0.948135195
CCCC#C[C@H]1C[C@H]1C,0.661042639
C#C[C@H](C)[C@H]1CC[C@H]1C,1.638940372
CC#CCC1CC1,1.449232447
C#C[C@@]1(C)CC=C(C)C1,0.861604735
CCC1=CC=CC=CC1,0.150101576
CC[C@H]1CC[C@H]2C[C@H]2C1,0.983562749
C#C[C@H](C)[C@H](C)CCC,1.774148396
CC(C)[C@H]1C[C@@]2(C)C[C@@H]12,0.399411408
C[C@H]1[C@H]2C=CC(C)(C)[C@@H]12,0.409121624
CC#C[C@H]1CCC[C@H]1C,1.341870976
CCC1=C[C@H]2CC[C@@H]1C2,0.563050701
C1=C2CC(/C=C\C=C/1)C2,0.153097427
C[C@H]1C=C[C@H]2C[C@H]3[C@@H]1[C@H]32,0.854757382
C1=C(C2CC2)CCC1,0.292612866
C[C@@H]1[C@H]2C[C@H](C2)[C@@H]2C[C@H]12,0.931425206
CC[C@H]1C[C@@H](C)C=C1C,0.635468485
CCC#CCC1(C)CC1,1.249053468
C[C@H]1CC2(CC2)[C@H]2C[C@@H]12,0.664028568
C1=C[C@@H]2[C@H](C1)C21CCC1,0.249292439
C#CC1=CC[C@@H]2[C@H](C)[C@H]12,0.515637005
C#C[C@H](C)C#CC,1.669118309
C1=C[C@@H](C2CC2)CCC1,1.02789926
C#CCCCC1CC1,1.616861886
CC1=C[C@@H]2[C@H](C)[C@@H]2[C@@H]1C,0.127469318
C#C[C@@H]1C=CC2(CC2)C1,0.638687218
CC1=CCC=C(C)CC1,0.592743281
C#CC1=CC2(CC1)CC2,0.261033903
C#C[C@@]12C=CC[C@@H]1CC2,1.106884497
CC1=C[C@H](C)[C@@H]2CC[C@H]12,0.582612821
CCCC1(C(C)C)CC1,1.012429109
C[C@]12C[C@H]1[C@H]1C=CC[C@H]12,0.328052475
CC#CC1(CCC)CC1,0.737728909
CC(C)[C@@]12[C@H]3C[C@@H]1[C@@H]2C3,0.285477483
CC#CCC1CCC1,1.448367545
C[C@H]1C[C@]12[C@@H]1C[C@H]2C1,0.682457581
C[C@]12[C@@H]3[C@H]4C[C@H](C[C@H]41)[C@@H]32,0.594705507
C[C@]12C[C@H]1CC1(CC1)C2,0.687319237
C[C@@H](C1CC1)C(C)(C)C,1.367113221
CC1(C)C=C[C@@H]2C[C@@]21C,0.459258879
C#C[C@@H]1C=CCCCC1,1.19706232
C#C[C@H]1CC=C(C)CC1,0.863743366
C#CC[C@H]1C[C@H]1C1CC1,0.872244259
C#CC[C@]1(C)[C@@H]2C[C@H]1C2,1.695550079
C[C@H]1CC[C@H]2C[C@H]2C1,1.011805615
CC1(C)C=C[C@@H]2C[C@@H]2C1,0.625653917
C[C@H]1CCC=C1C1CC1,0.287230357
CC1(C)[C@H]2[C@H]3CC[C@@H]1[C@H]32,0.737398152
C1C[C@@H]2C[C@H]1CC21CC1,0.959528885
C[C@H]1CCC2(CC2)C1,1.041392978
CC#C[C@H]1C[C@H](CC)C1,1.173550039
C[C@]12C[C@H]1C1(CCC1)C2,0.365251788
C#CC[C@H]1C=C[C@H]2C[C@@H]12,0.760070905
C[C@H]1C=C[C@H]2C[C@]1(C)C2,0.872020286
CC#C[C@H](C)CC,1.460059091
C#C[C@@H]1C[C@@H]1C(C)(C)C,0.955364408
CC1=CC=CCCC1,0.109189378
C[C@H]1[C@H]2C=C[C@]1(C)C=C2,0.489274446
CC1=C[C@H]2C[C@@H]3C[C@H]2[C@H]13,0.492167885
CCC[C@@H](C)C1CCC1,1.575924268
CCC[C@@H](C)[C@H]1C[C@H]1C,0.965832489
CC[C@@H]1[C@H](C)[C@@H]2[C@H](C)[C@H]12,0.678737376
C1C[C@@H]2[C@H]1[C@@H]1C[C@@H]3[C@H]2[C@@H]31,0.758245933
CC1=CCC[C@H]1C1CC1,0.670214294
CC[C@H]1[C@H]2CC3(CC3)[C@H]21,0.482124217
C#C[C@@]1(C)C[C@@H]2C[C@@]21C,0.611154206
C#CC(C#C)CCC,2.074081792
CC(C)(C)[C@@]12CC[C@@H]1C2,0.437523633
CC#C[C@@H]1C[C@]1(C)CC,0.409557283
CC1=CC(C)(C)[C@@H](C)C1,0.65623859
C#C[C@H](C)C[C@H](C)CC,2.057060679
CCC1=C[C@H]2C[C@H]2C1,0.330154402
CC#CC1=CCCCC1,0.29493809
C[C@H]1C[C@]2(C)[C@H]1[C@@H]1C[C@@H]12,0.155372754
C1=C[C@H]2[C@@H]3CC[C@@]2(C1)C3,0.961296101
CCC#C[C@H]1C[C@H]1CC,0.553112509
CC1=CC[C@@H](C)CC=C1,0.195736871
C#C[C@H](CC)[C@@H](C)C#C,1.82103015
CC[C@@H]1C=C[C@H](C)CC1,0.977786009
C[C@H]1[C@H]2CCC=CC[C@@H]12,0.810204503
CC[C@]12C[C@H]1C=C[C@H]2C,0.44437623
C[C@H]1C=C[C@@H]2CC[C@H]1C2,0.933769304
C1=C[C@@H]2C[C@@H]3[C@H](C1)C[C@@H]32,0.433825362
C1=CCC2(CC1)CCC2,1.05959125
C#C[C@H](C)C1(C)CCC1,1.593104278
C[C@]12CCC=C1CCC2,0.617458172
C[C@@]12[C@H]3CC[C@]1(C)[C@@H]2C3,0.307320694
CC[C@]12C[C@@H]3C[C@H]1[C@@H]3C2,0.924031393
CCC1=C[C@@H]2C[C@H]1[C@H]2C,0.239570554
CC1([C@H]2C[C@H]3C[C@H]32)CC1,0.75509803
C#C[C@]12[C@H]3[C@H](C[C@H]31)[C@@H]2C,0.598229464
C1=CC2(CC2)[C@@H]2C[C@H]12,0.334202568
C#CC[C@H](C)CC(C)C,1.95390649
C[C@@]12C[C@@H]3C[C@]3(C)[C@@H]1C2,0.287951494
C[C@@H]1C=CC=CCC1,0.391229451
C1=C\C[C@@H]2C[C@@H]2C\C=C/1,0.752387347
C[C@H]1[C@H]2C[C@]1(C)C21CC1,0.854104177
CC[C@]12CC[C@@]1(C)C2,0.126313437
CC[C@H]1[C@@H]2[C@@H]3CC[C@@H]3[C@H]12,0.26378083
CCC[C@H]1C[C@@H](C)[C@H]1C,1.23251001
CC[C@H]1CC[C@@]2(C)C[C@@H]12,0.680815193
C#C[C@]12C[C@H]1[C@H]1CC[C@H]12,0.281776015
CC[C@H]1CC[C@@H](C)CC1,1.864943953
C1CC12CCC1(CC1)C2,1.071058222
C#C[C@@H]1C=CCC1(C)C,1.265204295
CC[C@@H](C)C1(C)CCC1,1.316988139
CC1=C[C@@H](C(C)C)CC1,0.634404535
CC[C@]1(C)[C@H](C)[C@@H]2C[C@@H]21,0.741831038
C1=C[C@H]2CCC[C@@H]2CC1,0.979285891
C[C@@H]1CC[C@]2(C1)C[C@@H]2C,0.637526307
C1=C[C@@H]2CC[C@H](C=C1)C2,0.329982592
C#CCC[C@H](C)CCC,2.000818128
C#CC[C@@]12[C@@H]3[C@H]4[C@@H]3[C@@H]1[C@H]42,0.158747759
C1=C[C@H]2[C@H]3[C@@H]1[C@@H]1C[C@H]3[C@H]21,0.854904858
CCC#CC(C)(C)C,1.377641955
C[C@@]12C[C@H]3C=CC[C@@H]1[C@H]32,0.835881915
CC1=CCCCC1(C)C,0.626205634
